tns_name,previous_name,repeater_name,event_id,sub_num,ra,ra_err,dec,dec_err,ra_dec_notes,gl,gb,exp_up,exp_up_err,exp_low,exp_low_err,exp_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,fluence,fluence_err,fluence_notes,fluence_win_extended,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,notes_fitb,intrachan_flag,excluded_flag,sidelobe_flag,citizen_science_flag,catalog1_flag,catalog1_param_flag,z,z_type,z_mean,z_error
FRB20180814B,180814.J1554+74,,10886879.0,0.0,238.2589454745534,0.042313203449401,74.01880122867206,0.383032562244743,,108.60274615046092,37.61940296109068,266.2046477248396,145.245397270113,219.14301079872263,108.65069219474088,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,18.694026947,237.772064209,,,,,28.335395861245424,238.3165717103843,0.0141816483066401,197.1282408766308,203.57701256621365,0.0049152001156471,0.0,,3.4,2.8,10.6,8.3,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58344.597418829486,2.960915068683789e-09,58344.59734736678,5.1822937052747875e-09,0.0002639985899355,8.711703400840778e-06,130.83644453774272,20.072250430451785,-109.61398867242494,16.810386707527734,800.18310546875,628.82080078125,726.86767578125,1797883.1053413865,1798675.0,0.32232666015625,,0.0,1.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180814B,180814.J1554+74,,10886879.0,1.0,238.2589454745534,0.042313203449401,74.01880122867206,0.383032562244743,,108.60274615046092,37.61940296109068,266.2046477248396,145.245397270113,219.14301079872263,108.65069219474088,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,18.694026947,237.772064209,,,,,28.335395861245424,238.3165717103843,0.0141816483066401,197.1282408766308,203.57701256621365,0.0049152001156471,0.0,,3.4,2.8,10.6,8.3,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58344.59741885007,3.225824940500388e-09,58344.59734738736,5.3368243158047335e-09,0.0019207668654189,0.0001492338912115,0.2370865173502792,1.2132029811372973,0.0207284461861818,1.6660387895962567,800.18310546875,400.20751953125,800.18310546875,1797883.1053413865,1798675.0,0.32232666015625,,0.0,1.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180814A,180814.J0422+73,FRB20180814A,10889573.0,0.0,65.87727231996809,0.0326268935351448,70.2898531497624,0.2198740343681109,,139.08186409114958,14.400733023091366,230.7050967060493,128.40528332047836,51.98053843067984,79.85456319874963,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,11.0477428436,190.864654541,45.77777491937992,7.4226075109405665,147.31912176035937,23.70837746927141,23.06873578255308,189.2604826948017,0.1016206534403622,89.75641014416868,59.3776516618548,0.0078643199522048,0.0,,0.1630404537604523,0.1383830646949993,1.0593910377167943,0.3111809596492574,,1.0,58344.61794030493,7.434023174823778e-09,58344.61788355241,3.136694459726641e-08,0.0022716143049016,0.0001624428432962,46.42092067936248,6.620223850720997,-159.4278940742714,22.64150706336688,522.00927734375,410.51025390625,462.90283203125,1805605.8334293943,1806132.0,0.31951904296875,,0.0,1.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180817A,180817.J1533+42,,11121416.0,0.0,235.75175175202585,0.0326020502763354,43.12103230223182,0.0686098718037868,,69.19981194729985,51.96296040438609,141.50258534401584,19.977868428620138,0.0,0.0,Event occurred during the commissioning period (before 4 September 2018) when system performance and sensitivity were uncharacterized and thus should be excluded from population studies.,45.5669975281,1002.8482055664,,,,,65.61479391766895,1006.6438942048078,0.0098687161509543,977.3182013830803,981.2002287296294,0.0176947204163298,0.0476417695541502,0.0017106779071104,0.7052729418497383,0.2520161382299683,8.145495937066393,2.3614540436425995,,1.0,58347.07608933365,1.8516068678309239e-09,58347.07578747676,3.490734812316986e-09,0.0003226463518418,4.192073230208288e-05,1.745859807461605,0.3798321450888732,-5.059974221722596,0.4955551404610139,800.18310546875,400.20751953125,475.54931640625,1688594.698819141,1692893.0,0.3621826171875,,0.0,1.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180904A,,,11495703.0,0.0,286.5815817406772,0.169083768081619,81.22290096571646,0.118161581254547,,113.15953100892378,26.22057074602501,542.9719940817292,246.3272173776744,481.9225462204402,283.8032411166941,,40.8475723267,360.7018432617,,,,,71.54201177672138,361.07144720340096,0.0019879488519931,305.3117783041146,308.0552808591838,0.0019660800462588,0.0,,3.8,2.1,6.0,3.4,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58365.6713218155,2.814655175598091e-10,58365.67121354295,6.595151091914886e-10,0.0003791808279699,4.6109065851106986e-06,14.02832798974687,0.7487902856116208,-25.76701491952666,1.2243807184378834,708.45947265625,400.20751953125,525.40283203125,1333001.7405509397,1338114.0,0.495849609375,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180906A,,,12101732.0,0.0,141.48470347788566,0.251355800785574,14.285506466779324,0.29612688417955,,217.17929285726075,40.60863820967558,73.48038948298986,45.22894727553608,0.0,0.0,,10.5362205505,383.3468017578,,,,,13.935458593140693,383.2938414662378,0.0239633641170862,339.84453191471647,346.42087977030803,0.0019660799298435,0.0,,1.6,1.0,2.7,1.5,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58367.76793112711,5.052598339716496e-09,58367.767816190855,8.783406002521588e-09,0.0003868237366785,3.1411230071465834e-05,1.1136926171719874,2.94656852252838,2.199297059953799,3.170351296049371,800.18310546875,400.20751953125,800.18310546875,1471737.802993799,1471926.0,0.4454345703125,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180906B,,,12180103.0,0.0,185.7450472433556,0.230005532330021,56.422479012110685,0.237134344380354,,130.8700486463415,60.26501926926672,127.0600847818757,74.71191777334671,0.0,0.0,,10.7360801697,3037.6594238281,,,,,17.417945736229093,3037.860368524311,0.0018710558576719,3006.379691008115,3015.091634683766,0.0078643199522048,0.0165157956512971,0.0298868537685899,0.36,0.24,1.5,0.88,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58367.88794668671,4.1392134164652816e-10,58367.88703573988,6.95386859206337e-10,8.522023927294838e-05,2.5160949027234744e-05,3.711585586068033,54.16414216093375,-12.2937581172414,77.24488471336551,717.41943359375,400.20751953125,465.39306640625,1567370.6151663295,1567667.0,0.40936279296875,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180907D,,,12287723.0,0.0,328.9481953607816,0.292182841988685,89.22470558330102,0.307668198784242,,122.33074728249832,26.56844090353131,6867.752049592099,2150.255550814132,5722.059634164462,2544.3982018438287,,12.328795433,1444.4249267578,,,,,14.626053441186222,1446.5373189021902,0.0827822341585987,1391.9613952183186,1394.291561251995,0.003932159859687,0.0,,0.89,0.6,4.9,2.3,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58368.25415443261,1.6761047660907025e-08,58368.25372066726,2.995133385752524e-08,0.0015820016221207,0.0001349136274238,20.812899246256272,5.066770602907612,-17.8438572307686,4.836322924384919,800.18310546875,500.67138671875,717.05322265625,1466696.0785607342,1466904.0,0.44732666015625,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180907A,,,12296402.0,0.0,320.87020474177086,0.224593540595277,29.46491704190645,0.217335673699473,,77.77571055289363,-14.648030670655965,85.84613190179265,45.90281388689718,0.0,0.0,,15.3352422714,875.0659179688,,,,,29.226233733229986,877.0772728575181,0.0099685499785626,784.8761923425321,801.5515376635199,0.0049152001156471,0.0033339830065438,0.0002216320883711,0.87,0.56,2.8,1.4,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58368.261003259984,7.836895576929235e-10,58368.26074025555,3.0906122105989198e-09,0.0001962869055236,3.0334089253329504e-05,14.710649754669124,2.243163832050702,-65.34516575200281,7.868664072183885,540.34423828125,400.20751953125,447.86376953125,1537011.82726177,1537859.0,0.42059326171875,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180907B,,,12316150.0,0.0,4.485408627953957,0.221441039939348,19.17380432732228,0.236078442714765,,112.09235553342732,-42.99183146760134,83.91714977059142,44.970331071137366,0.0,0.0,,15.4411010742,658.3212890625,,,,,21.41615407739048,658.1922338951484,0.0053969309945876,620.0802615086608,628.2911818324142,0.0019660800462588,0.0033293550984312,0.0004104106970121,1.08,0.68,2.9,1.6,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58368.38207476066,1.0430802888095059e-09,58368.3818773921,1.926114379102728e-09,0.0002656984488978,4.954399280147315e-05,0.6929893662063304,1.0582406388699976,-5.9846988443242335,1.6692555409738905,788.48876953125,400.20751953125,424.06005859375,1525581.3483445332,1526033.0,0.425048828125,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180907C,,,12320460.0,0.0,41.71707240570642,0.229534042796906,77.07165108584564,0.264078026044565,,129.37102275915802,15.666169657235766,315.2654566485815,179.27678930655165,375.2383160834996,146.78886642406252,,11.2963876724,638.9113769531,,,,,19.47292006565836,638.3333849013429,0.0093433141365874,546.8116157113458,522.8467911601535,0.0019660800462588,0.0,,1.11,0.47,1.48,0.69,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58368.49178122929,1.7412276065442711e-09,58368.4915898157,3.297571993243764e-09,0.0002445117030637,6.6931964958290735e-06,52.463953701897616,11.800988767759836,-53.45013146225217,11.894771276655066,800.18310546875,531.23779296875,653.74755859375,1501522.8053841158,1501896.0,0.43414306640625,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180907E,,,12445146.0,0.0,167.87610367447468,0.240210758530114,47.08771303681043,0.226414205468231,,160.75666786225628,62.03493684722445,105.76150013699764,59.09638223774717,0.0,0.0,,12.1546421051,381.729309082,,2.617974680844577,,5.809944264143055,22.049925876458456,382.47067578150495,0.316002221274887,352.0148809759912,362.663170153343,0.0206438404857181,0.0327490800124016,0.0041499807939891,0.6773881424306257,0.4723660568625926,4.955269440248365,1.696031076363383,,1.0,58368.83417983875,1.520470327420753e-08,58368.83406514933,9.596899630537337e-08,0.0026771114945299,0.0007229644041795,12.197482882854308,3.8725147302911935,-110.9584694724088,21.59322059990767,488.31787109375,400.20751953125,422.81494140625,1355615.800768843,1356095.0,0.48907470703125,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180908B,180908.J1232+74,FRB20180908B,12806028.0,0.0,188.2170979002437,0.282960599709341,74.19446177258942,0.309106781715563,,124.65562754182632,42.87158558825293,258.49815521273985,147.0037595555569,158.1091567329259,117.6639241059784,,11.2768917084,197.3346405029,35.2456408858552,5.36919839163462,106.70800095843956,15.1791550839425,31.8749167604052,195.5239676244153,0.1139989930245889,157.14407125384605,164.78908546046665,0.0039321603253483,0.0,,1.6717917203006931,1.0136798441667594,6.809678593805146,3.487462575216321,,1.0,58369.88407542346,1.8874803942026126e-08,58369.88401679274,3.9049320221806745e-08,0.0018827653214336,8.419358400283444e-05,191.7186213312479,17.98056846478274,-244.8774982161152,22.58217719302912,652.20947265625,537.24365234375,591.93115234375,1468323.989681517,1469334.0,0.4464111328125,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180909A,,,13004920.0,0.0,123.63060027948492,0.245053504020869,56.756960186672,0.235940353028716,,160.9468489338691,33.66832667987801,90.29676930004622,63.31699187152171,0.0,0.0,,11.0345678329,407.6092529297,,,,,13.590346883084106,408.3021783419224,0.0254044753144851,358.4618895302765,364.0062789087439,0.019660799880512,0.0306444066516361,0.0044892569920347,0.33,0.22,1.02,0.41,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58370.705980137136,4.5614108046265756e-09,58370.70585770176,8.879988300236619e-09,0.0002242289613921,0.0001517331299138,-2.685572643961591,1.4768237456027618,-0.3712285206039263,2.244307658033752,800.18310546875,400.20751953125,400.20751953125,373215.3024715975,373393.0,0.43023681640625,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180910A,,FRB20180910A,13168374.0,0.0,352.7700303828775,0.184351884518012,88.21218971961716,0.211990148366361,,122.2519492426676,25.44758703869372,3624.640264364672,1200.852344652868,3981.483749361794,433.2497314661065,,36.6456604004,684.2012939453,5.304303522012949,4.644253208818112,9.47686001341624,8.535375177167234,51.67180476420538,684.3992945639579,0.0012147257412592,626.6617834434369,627.4618560127208,0.0019660801626741,0.0,,6.5,3.2,5.6,3.0,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58371.337576899554,2.0695978264484438e-10,58371.337371672416,4.1944048234654474e-10,0.0003327193569677,4.250832278479738e-06,1.1691384489379282,0.4701730867805836,-1.396497694382375,0.6013422445706992,800.18310546875,400.20751953125,608.23974609375,1477848.0245924103,1480512.0,0.44219970703125,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180911C,,FRB20180814A,13401643.0,0.0,65.53767456149316,0.192445220574823,73.6326029345383,0.269195328590811,,136.4542657949517,16.58576518745211,266.9022723726188,156.76978563234317,272.576433011209,50.47132770021252,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,10.4604063034,190.864654541,45.77777491937992,7.4226075109405665,147.31912176035937,23.70837746927141,23.43567126085061,189.8415279299384,0.2826950220419645,101.89400708958952,80.85693292160332,0.0078643200104124,0.0,,1.2617437486193637,0.7826985859073523,7.708267073603756,2.3995576125099323,,1.0,58372.54116277198,4.83073563373182e-08,58372.54110584522,9.756673158278772e-08,0.0031628817291564,0.0001831536946691,202.86282174765736,34.92791721306937,-243.27752037812456,40.606449951499805,669.25048828125,550.93994140625,607.21435546875,1480292.7693125536,1480836.0,0.44207763671875,,0.0,1.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180911A,,,13435448.0,0.0,99.5491621106422,0.200010095921232,84.6172486579707,0.070476009195701,,128.9487270115972,26.6892963394832,654.5844250633618,387.3431268099212,728.3747092186535,415.8471274665286,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,17.4552192688,221.5971069336,,,,,27.10002880849241,221.23546060989463,0.0049819788300766,164.81113908788384,166.6790814209869,0.0039321599906543,0.0,,1.6,1.2,2.6,1.9,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58372.625247498734,3.2285818463151367e-10,58372.62518115805,1.5287486831994102e-09,0.0005202099196138,1.157506238923236e-05,-6.260111135245351,0.994532763660638,1.3441101036554677,2.1630386187728887,598.59619140625,400.20751953125,400.20751953125,797617.5884385789,798346.0,0.40576171875,,0.0,1.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180912A,,,14176031.0,0.0,22.34828797802791,0.225788389484285,78.81624960375655,0.271483455646013,,124.83893393351758,16.085287090273177,377.15370043758605,208.7190541335758,390.4372664482866,193.7816830111178,,10.6927442551,879.8378295898,,,,,,,,787.2899113847631,761.7900560915851,,,,,,,,,1.0,58373.42008917404,1.1650845408439636e-05,58373.41982534181,1.940614371420679e-05,,,,,,,,,,,0.0,,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0.0,0.0,0.0,0.0,0.0,0.0,,photo,,0.1
FRB20180915A,,,15088948.0,0.0,280.54668664587007,0.234318379489789,17.907522085135827,0.252341285414441,,48.00975530328951,10.042696304793456,81.2953473000871,44.914078086738506,0.0,0.0,Event occurred during a period affected by miscellaneous system problems (e.g. data corruption or timing errors) and should be excluded from population studies.,13.3580970764,370.406829834,,,,,16.66834212606842,370.8352267043457,0.0576211372812061,198.69358280904623,224.5672309962025,0.0029491198947653,0.0,,2.3,1.4,6.2,3.2,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58376.12760978997,1.1382830678030588e-08,58376.12749858961,2.06905390598422e-08,0.0008467115323452,0.0001498545485947,9.55055346690412,2.972696956109288,-11.629410951301487,3.3997039371891145,800.18310546875,400.20751953125,603.40576171875,1263808.1663707686,1264080.0,0.52374267578125,,0.0,1.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180915B,,,15278821.0,0.0,225.2346159445592,0.244793681963656,25.01570447791812,0.231224900998547,,36.15992957469088,60.921926085972665,80.86449326078579,45.66327039992485,0.0,0.0,,15.3036174774,176.3071746826,,,,,39.87573309118876,177.11028224815408,0.0414692630507905,154.4785964942399,154.1035428885335,0.0039321600925177,0.0032690644715323,0.0002703931865505,0.99,0.42,3.8,1.0,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58376.97538429253,1.5232295424993932e-09,58376.97533118342,1.252801418161198e-08,0.000833826510619,8.182197362906301e-05,17.69009469819884,3.3806404456046346,-192.71617372035948,27.69425039637936,467.37060546875,400.20751953125,418.98193359375,1300889.9259104398,1302473.0,0.50927734375,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180916A,,,15359189.0,0.0,348.9721696468656,0.180986296003536,80.32621888718919,0.06057959001685,,118.82378215880826,18.225515493775795,456.8340123600692,243.7558721777677,495.1011935583611,194.61500352476003,,21.4156341553,296.001953125,,,,,31.951848720368307,296.03651123735074,0.0019251635785863,216.62190625168256,203.9620451153681,0.0019660799298435,0.0,,2.4,1.5,4.5,2.5,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58377.31473983098,2.566302725881542e-10,58377.31465106011,6.319194056914055e-10,0.0003048151317692,6.356721971414769e-06,3.9164863390524194,0.7135148398990564,-9.526026501163066,1.1634027348412344,800.18310546875,400.20751953125,491.54052734375,321139.0793633507,322154.0,0.5084228515625,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180916B,180916.J0158+65,FRB20180916B,15372046.0,0.0,29.503125833,6.389999999999999e-07,65.71675422,6.389999999999999e-07,,129.7108257572187,3.72503088955184,208.763961558904,99.57604965037748,0.0,0.0,Event occurred during a system upgrade (hardware or software) and should be excluded from population studies.,18.7228050232,347.7618713379,0.0,5.28258816792992,0.0,11.768855390580027,36.1698898142399,349.50984329966184,0.0425618255591054,150.8321498377254,26.42959723369364,0.0039321600925177,0.0,,1.92448943551936,0.7848124898378595,6.933456361834627,2.7976158454947173,,1.0,58377.42731249479,7.453341055452256e-09,58377.42720768915,1.4779743651160972e-08,0.0010602650193351,3.907419732027026e-05,81.78381545729158,8.294072125641964,-97.00003412189945,9.506962165803444,711.63330078125,522.93701171875,610.04638671875,1299389.739070826,1300692.0,0.50994873046875,,0.0,1.0,0.0,0.0,1.0,0.0,0.0337,photo,0.0337,0.1
FRB20180916C,,,15402047.0,0.0,107.14751434326098,0.226761950764592,45.07839068063515,0.23469940684178,,172.21196450674088,21.706982444089835,105.80131674153566,62.94097613494273,0.0,0.0,,11.1194086075,2248.3210449219,,4.343044559334141,,8.56926091695316,15.994459684942472,2251.4170078955635,0.208706305515142,2177.444049740547,2165.2218438984246,0.0098304002312943,0.0430014799191891,0.0055871793496998,0.3731773116498311,0.2300788296403684,2.247504322005461,1.264685348816341,,1.0,58377.643298910574,4.002617437492973e-08,58377.642623790285,7.42878079051934e-08,0.0008966708592112,0.0003307402135479,44.00183017108639,9.745053986075904,-48.01218522581854,9.985933684198882,787.73193359375,508.38623046875,632.82470703125,1362974.1772593877,1363223.0,0.48638916015625,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180917B,,,15695761.0,0.0,238.7969414598261,0.192457079972414,77.52658958136612,0.103964087196999,,111.9592082571144,35.37340636236508,258.32489896124457,188.1429845986606,252.06873489090108,221.08172318836,,16.4713687897,860.5084228516,,,,,24.99245520111557,856.6964662827689,0.0747586680245986,813.3716966989363,819.6482748496946,0.0176947198924608,0.0353613727850344,0.0033636808913109,1.03,0.52,8.3,3.2,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58378.00620130233,1.2254824710566936e-08,58378.00594440937,2.55472123456002e-08,0.0014322007809837,0.0002942578069022,2.984267000721765,0.9918711842017276,-9.876765679332122,1.5548738407950902,754.33349609375,400.20751953125,465.46630859375,689241.3771830201,689859.0,0.48651123046875,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180917A,,FRB20180814A,15707968.0,0.0,65.53767456149316,0.192445220574823,73.6326029345383,0.269195328590811,,136.4542657949517,16.58576518745211,266.9022723726188,156.76978563234317,272.576433011209,50.47132770021252,,19.0172119141,194.0996551514,45.77777491937992,7.4226075109405665,147.31912176035937,23.70837746927141,47.84076736796029,189.6137381098009,0.2092479785755443,101.666217269452,80.62914310146581,0.0609484796295873,0.0469326051606555,0.0042427826466847,0.9643000973940592,0.3797366158729224,11.23426647025136,3.0305057797882164,,1.0,58378.03238493907,4.610529735771252e-08,58378.03232808062,7.78640867338254e-08,0.0015750499641102,0.0001375791053252,239.87572160661784,37.8587018447785,-182.42899434820976,29.58673779537462,800.18310546875,690.27099609375,772.32666015625,1359969.2609776445,1362241.0,0.48675537109375,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180917A,,FRB20180814A,15707968.0,1.0,65.53767456149316,0.192445220574823,73.6326029345383,0.269195328590811,,136.4542657949517,16.58576518745211,266.9022723726188,156.76978563234317,272.576433011209,50.47132770021252,,19.0172119141,194.0996551514,45.77777491937992,7.4226075109405665,147.31912176035937,23.70837746927141,47.84076736796029,189.6137381098009,0.2092479785755443,101.666217269452,80.62914310146581,0.0609484796295873,0.0469326051606555,0.0042427826466847,0.9643000973940592,0.3797366158729224,11.23426647025136,3.0305057797882164,,1.0,58378.03238510712,4.29705337978703e-08,58378.03232824866,7.604835161600931e-08,0.0021176682715509,0.0002449365840087,214.43720683779625,19.31210899609445,-189.6947884165009,16.848891786530153,786.29150390625,630.82275390625,704.28466796875,1359969.2609776445,1362241.0,0.48675537109375,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180917A,,FRB20180814A,15707968.0,2.0,65.53767456149316,0.192445220574823,73.6326029345383,0.269195328590811,,136.4542657949517,16.58576518745211,266.9022723726188,156.76978563234317,272.576433011209,50.47132770021252,,19.0172119141,194.0996551514,45.77777491937992,7.4226075109405665,147.31912176035937,23.70837746927141,47.84076736796029,189.6137381098009,0.2092479785755443,101.666217269452,80.62914310146581,0.0609484796295873,0.0469326051606555,0.0042427826466847,0.9643000973940592,0.3797366158729224,11.23426647025136,3.0305057797882164,,1.0,58378.03238537708,4.201023706684737e-08,58378.032328518624,7.551025404950451e-08,0.0093718295981601,0.0012795610458347,119.44204590438244,26.544269197810547,-129.06822371362273,28.500307140761063,726.47705078125,556.18896484375,635.65673828125,1359969.2609776445,1362241.0,0.48675537109375,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180918A,,,15974548.0,0.0,301.2716324929718,0.223791105820325,64.9563754647994,0.202310913804566,,98.08306376783412,17.10487362310898,170.1521506504026,105.77738943845117,0.0,0.0,,20.214012146,1454.1298828125,,,,,24.388314407544915,1454.1379337959388,0.0197829207775445,1374.0555501328718,1367.9156712276524,0.0029491198947653,0.0,,1.45,0.56,4.1,1.3,Flux/fluence measurements and errors taken from Catalog 1.,1.0,58379.17462157549,3.634228917803739e-09,58379.17418553098,6.9566343796623195e-09,0.0008964334316775,4.318268896679459e-05,12.075218105163506,2.659933589310925,-13.512431184996808,2.7952644465771264,800.18310546875,414.05029296875,625.64697265625,1343033.2101203585,1343622.0,0.4937744140625,,0.0,0.0,0.0,0.0,1.0,1.0,,photo,,0.1
FRB20180919B,,,16143710.0,0.0,5.33817365853713,0.1864657324028485,5.943547048948382,0.0896309128271677,,109.4199747544396,-56.13690230243118,73.6148124176175,42.42763293286992,0.0,0.0,,16.1019325256,558.0364990234,,3.769149415628515,,7.170426309995031,20.60858370616052,560.1749321919282,0.0032457826253321,527.2670013000719,535.8998207591743,0.0019660799953271,0.0,,2.0374688822763978,0.8897213230060808,4.055349466954444,1.9594099995958656,,1.0,58380.35375629558,4.277183052181498e-10,58380.35358831894,1.0623963930811442e-09,0.0003114876280394,9.713567178248735e-06,3.8562906305294113,1.4303441853079135,-10.579494620712095,2.351542265566396,765.63720703125,400.20751953125,480.21240234375,1355677.2862776269,1356096.0,0.48907470703125,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180919A,,FRB20180814A,16180649.0,0.0,65.69675386922592,0.2112921281985125,73.64504399799827,0.2367273111390133,,136.47615323000676,16.627272995641512,269.42561319425164,151.42469650368875,262.10780839167126,61.07604040722268,,13.3996906281,190.864654541,45.77777491937992,7.4226075109405665,147.31912176035937,23.70837746927141,19.243846039216937,188.9012119163705,0.1832741724727628,101.11065713825276,80.19343182818318,0.0186777600247296,0.0,,0.4935378489257974,0.1844602256851399,1.8466292911358395,0.3424220609425299,,1.0,58380.52513733837,9.22216258913977e-09,58380.52508069359,5.572482386639877e-08,0.0039796406255372,0.0004225180582416,34.66074230315396,6.477556983878175,-209.38389566752292,36.07581680667829,482.77587890625,400.20751953125,434.72900390625,1451797.674389619,1452162.0,0.452880859375,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180920A,,,16441746.0,0.0,78.94378155005771,0.2079888132973713,28.286152803796032,0.2274986502669733,,176.94750564186035,-5.833203693052119,81.49484081537577,48.140446704790016,0.0,0.0,,13.492433548,562.8889770508,,9.435794229556183,,18.7354804258004,19.50420814982701,555.6720862088019,0.2078873694945132,394.6756817333852,324.24810090932215,0.0137625601200852,0.0433848589901309,0.0065197155035404,0.9331987308650562,0.6166814750576283,7.081558897433468,4.564818902084927,,1.0,58381.55528755408,3.7824113618967203e-08,58381.55512092768,7.291634851469554e-08,0.0022422321912339,0.000467263263259,38.83018932457282,9.407661642053071,-46.67355781377732,10.216545213720549,757.50732421875,485.82763671875,606.62841796875,1345677.585864448,1346051.0,0.49285888671875,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180920B,,,16511250.0,0.0,191.08054149885305,0.2280717603625752,63.51556105327817,0.2379908023565491,,124.26852089993798,53.59422069953619,157.8230125786108,89.60463214778528,0.0,0.0,,10.5300636292,459.3691711426,,1.7825111887305871,,3.253776355135158,16.889384407227833,463.1048958147969,0.2507345259487489,429.7431280832948,437.9476050744146,0.009830399940256,0.008442080434415,0.0014437447420834,0.4036588069238241,0.2793200488719308,1.421906264440225,0.408909393095019,,1.0,58381.86207615404,9.274591761254667e-09,58381.86193728526,7.575584781704947e-08,0.0021775374334348,0.0004818701661841,17.67313915231415,7.17625595429443,-179.76686527065834,55.192908433823206,470.71533203125,400.20751953125,420.34912109375,1326008.748694345,1326287.0,0.50030517578125,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
FRB20180921A,,,16585411.0,0.0,28.92468071412073,0.223730115930935,5.045471947158932,0.3277066146037648,,151.10186591425818,-54.27371882073899,73.072740134294,44.64022200882361,0.0,0.0,,10.29388237,393.0517883301,,5.34232447188724,,10.47700963644158,12.08307330450724,394.3661493342023,0.0301818038532928,358.9634399921287,368.2584994310055,0.0039321599761024,0.0,,1.08048264356366,1.0587182265111457,4.5644672420836505,2.65616849434884,,1.0,58382.412534045,2.6242599204806542e-09,58382.41241578854,9.423605007441438e-09,0.001055582479262,0.0001039112198698,1.384280658031999,2.2034235526008814,-10.92621808581641,4.854821967354384,674.74365234375,400.20751953125,426.35498046875,1300551.9993395184,1300692.0,0.50994873046875,,0.0,0.0,0.0,0.0,1.0,0.0,,photo,,0.1
